Domain name,Domain type,Agency,City,State,Local municipality,Country,ORGNR,Sektorkode
artsdatabanken.no,Federal agency,Norges Teknisk-Naturvitenskapelige Universitet Ntnu,Trondheim,Sør-Trøndelag,Trondheim,Norway,974767880,6100 - Stats- og trygdeforvaltningen
artskart.no,Federal agency,Norges Teknisk-Naturvitenskapelige Universitet Ntnu,Trondheim,Sør-Trøndelag,Trondheim,Norway,974767880,6100 - Stats- og trygdeforvaltningen
artsobservasjoner.no,Federal agency,Norges Teknisk-Naturvitenskapelige Universitet Ntnu,Trondheim,Sør-Trøndelag,Trondheim,Norway,974767880,6100 - Stats- og trygdeforvaltningen
artsportalen.no,Federal agency,Norges Teknisk-Naturvitenskapelige Universitet Ntnu,Trondheim,Sør-Trøndelag,Trondheim,Norway,974767880,6100 - Stats- og trygdeforvaltningen
artsprosjektet.no,Federal agency,Norges Teknisk-Naturvitenskapelige Universitet Ntnu,Trondheim,Sør-Trøndelag,Trondheim,Norway,974767880,6100 - Stats- og trygdeforvaltningen
arveavgift.no,Federal agency,Skatteetaten,Oslo,Oslo,Oslo,Norway,974761076,6100 - Stats- og trygdeforvaltningen
asddep.no,Federal agency,Arbeids- og Sosialdepartementet,Oslo,Oslo,Oslo,Norway,983887457,6100 - Stats- og trygdeforvaltningen
askbasen.no,Federal agency,Høgskulen I Sogn og Fjordane,Sogndal,Sogn og Fjordane,Sogndal,Norway,974246724,6100 - Stats- og trygdeforvaltningen
ask-loftet.no,Federal agency,Statped,Oslo,Oslo,Oslo,Norway,998554640,6100 - Stats- og trygdeforvaltningen
askstudy.no,Federal agency,Høgskulen I Sogn og Fjordane,Sogndal,Sogn og Fjordane,Sogndal,Norway,974246724,6100 - Stats- og trygdeforvaltningen
asylmottak.no,Federal agency,Utlendingsdirektoratet,Oslo,Oslo,Oslo,Norway,974760746,6100 - Stats- og trygdeforvaltningen
atferdsforskning.no,Federal agency,Universitetet I Stavanger,Stavanger,Rogaland,Stavanger,Norway,971564679,6100 - Stats- og trygdeforvaltningen
atil.no,Federal agency,Arbeidstilsynet,Trondheim,Sør-Trøndelag,Trondheim,Norway,974761211,6100 - Stats- og trygdeforvaltningen
atomberedskap.no,Federal agency,Statens Strålevern,Østerås,Akershus,Bærum,Norway,867668292,6100 - Stats- og trygdeforvaltningen
atomhandlingsplanen.no,Federal agency,Statens Strålevern,Østerås,Akershus,Bærum,Norway,867668292,6100 - Stats- og trygdeforvaltningen
attache.no,Federal agency,Forsvarsdepartementet,Oslo,Oslo,Oslo,Norway,972417823,6100 - Stats- og trygdeforvaltningen
audiografutdanning.no,Federal agency,Høgskolen I Sør-Trøndelag,Trondheim,Sør-Trøndelag,Trondheim,Norway,975264750,6100 - Stats- og trygdeforvaltningen
auni.no,Federal agency,Universitetet I Agder,Kristiansand S,Vest-Agder,Kristiansand,Norway,970546200,6100 - Stats- og trygdeforvaltningen
aus.no,Federal agency,Oslo Universitetssykehus Hf,Oslo,Oslo,Oslo,Norway,993467049,6100 - Stats- og trygdeforvaltningen
autonomus.no,Federal agency,Høgskolen I Buskerud og Vestfold,Kongsberg,Buskerud,Drammen,Norway,911770709,6100 - Stats- og trygdeforvaltningen
autopass.no,Federal agency,Statens Vegvesen,Oslo,Oslo,Oslo,Norway,971032081,6100 - Stats- og trygdeforvaltningen
autorisasjonskontoret.no,Federal agency,Statens Autorisasjonskontor For Helsepersonell,Oslo,Oslo,Oslo,Norway,982745500,6100 - Stats- og trygdeforvaltningen
avalanche-norway.no,Federal agency,Norges Vassdrags- og Energidirektorat (Nve),Oslo,Oslo,Oslo,Norway,970205039,6100 - Stats- og trygdeforvaltningen
avfallsdeklarering.no,Federal agency,Miljødirektoratet,Trondheim,Sør-Trøndelag,Trondheim,Norway,999601391,6100 - Stats- og trygdeforvaltningen
avgiftsabc.no,Federal agency,Toll- og Avgiftsdirektoratet,Oslo,Oslo,Oslo,Norway,974761343,6100 - Stats- og trygdeforvaltningen
avhengighetsbehandling.no,Federal agency,Sørlandet Sykehus Hf,Kristiansand S,Vest-Agder,Kristiansand,Norway,983975240,6100 - Stats- og trygdeforvaltningen
avifauna.no,Federal agency,Universitetssenteret På Svalbard AS,Longyearbyen,Svalbard,Spitsbergen,Norway,985204454,6100 - Stats- og trygdeforvaltningen
awaywithwords.no,Federal agency,Sørlandet Sykehus Hf,Kristiansand S,Vest-Agder,Kristiansand,Norway,983975240,6100 - Stats- og trygdeforvaltningen
baerumsykehus.no,Federal agency,Vestre Viken Hf,Drammen,Buskerud,Drammen,Norway,894166762,6100 - Stats- og trygdeforvaltningen
baerum-sykehus.no,Federal agency,Vestre Viken Hf,Drammen,Buskerud,Drammen,Norway,894166762,6100 - Stats- og trygdeforvaltningen
balansekunstprosjektet.no,Federal agency,Rikskonsertene,Oslo,Oslo,Oslo,Norway,974761114,6100 - Stats- og trygdeforvaltningen
balanselaboratoriet.no,Federal agency,Helse Bergen Hf,Bergen,Hordaland,Bergen,Norway,983974724,6100 - Stats- og trygdeforvaltningen
ballader.no,Federal agency,Nasjonalbiblioteket,Oslo,Oslo,Oslo,Norway,976029100,6100 - Stats- og trygdeforvaltningen
balletten.no,Federal agency,Den Norske Opera & Ballett AS,Oslo,Oslo,Oslo,Norway,920201598,6100 - Stats- og trygdeforvaltningen
balletthogskolen.no,Federal agency,Kunsthøgskolen I Oslo,Oslo,Oslo,Oslo,Norway,977027233,6100 - Stats- og trygdeforvaltningen
bamsehuset.no,Federal agency,Registerenheten I Brønnøysund,Brønnøysund,Nordland,Brønnøy,Norway,974760673,6100 - Stats- og trygdeforvaltningen
baneenergi.no,Federal agency,Jernbaneverket,Hamar,Oslo,Oslo,Norway,971033533,6100 - Stats- og trygdeforvaltningen
banenorge.no,Federal agency,Jernbaneverket,Hamar,Oslo,Oslo,Norway,971033533,6100 - Stats- og trygdeforvaltningen
banepartner.no,Federal agency,Jernbaneverket,Hamar,Oslo,Oslo,Norway,971033533,6100 - Stats- og trygdeforvaltningen
baneproduksjon.no,Federal agency,Jernbaneverket,Hamar,Oslo,Oslo,Norway,971033533,6100 - Stats- og trygdeforvaltningen
banetilsyn.no,Federal agency,Statens Jernbanetilsyn,Oslo,Oslo,Oslo,Norway,979363974,6100 - Stats- og trygdeforvaltningen
banetilsynet.no,Federal agency,Statens Jernbanetilsyn,Oslo,Oslo,Oslo,Norway,979363974,6100 - Stats- og trygdeforvaltningen
barentsplus.no,Federal agency,Universitetet I Tromsø - Norges Arktiske Universitet,Tromsø,Troms,Tromsø,Norway,970422528,6100 - Stats- og trygdeforvaltningen
barentsportal.no,Federal agency,Norsk Polarinstitutt,Tromsø,Troms,Tromsø,Norway,971022264,6100 - Stats- og trygdeforvaltningen
barentswatch.no,Federal agency,Kystverket,Ålesund,Møre og Romsdal,Ålesund,Norway,874783242,6100 - Stats- og trygdeforvaltningen
barespor.no,Federal agency,Nasjonalt Kunnskapssenter For Helsetjenesten,Oslo,Oslo,Oslo,Norway,986303537,6100 - Stats- og trygdeforvaltningen
barnascinematek.no,Federal agency,Norsk Filminstitutt,Oslo,Oslo,Oslo,Norway,892211442,6100 - Stats- og trygdeforvaltningen
barnasverdensdager.no,Federal agency,Rikskonsertene,Oslo,Oslo,Oslo,Norway,974761114,6100 - Stats- og trygdeforvaltningen
barneansvarlig.no,Federal agency,Sørlandet Sykehus Hf,Kristiansand S,Vest-Agder,Kristiansand,Norway,983975240,6100 - Stats- og trygdeforvaltningen
barnebortfoering.no,Federal agency,Justis- og Beredskapsdepartementet,Oslo,Oslo,Oslo,Norway,972417831,6100 - Stats- og trygdeforvaltningen
barnebortforing.no,Federal agency,Justis- og Beredskapsdepartementet,Oslo,Oslo,Oslo,Norway,972417831,6100 - Stats- og trygdeforvaltningen
barnediabetes.no,Federal agency,Oslo Universitetssykehus Hf,Oslo,Oslo,Oslo,Norway,993467049,6100 - Stats- og trygdeforvaltningen
barnefattigdom.no,Federal agency,"Barne-, Ungdoms- og Familiedirektoratet",Tønsberg,Oslo,Oslo,Norway,986128433,6100 - Stats- og trygdeforvaltningen
barneforestilling.no,Federal agency,Ll Det Norske Teatret,Oslo,Oslo,Oslo,Norway,921196164,6100 - Stats- og trygdeforvaltningen
barnehagefakta.no,Federal agency,Utdanningsdirektoratet,Oslo,Oslo,Oslo,Norway,970018131,6100 - Stats- og trygdeforvaltningen
barnehagefilm.no,Federal agency,Høgskulen I Volda,Volda,Møre og Romsdal,Volda,Norway,974809672,6100 - Stats- og trygdeforvaltningen
barnehagehelse.no,Federal agency,Nasjonalt Folkehelseinstitutt,Oslo,Oslo,Oslo,Norway,983744516,6100 - Stats- og trygdeforvaltningen
barnehageprisen.no,Federal agency,Universitetet I Nordland,Bodø,Nordland,Bodø,Norway,970940243,6100 - Stats- og trygdeforvaltningen
barnehus.no,Federal agency,Politiets Ikt-Tjenester,Oslo,Oslo,Oslo,Norway,912814076,6100 - Stats- og trygdeforvaltningen
barnehusene.no,Federal agency,Oslo Politidistrikt,Oslo,Oslo,Oslo,Norway,961398142,6100 - Stats- og trygdeforvaltningen
barnehusethamar.no,Federal agency,Hedmark Politidistrikt,Hamar,Hedmark,Hamar,Norway,983997953,6100 - Stats- og trygdeforvaltningen
barnehuset-hamar.no,Federal agency,Hedmark Politidistrikt,Hamar,Hedmark,Hamar,Norway,983997953,6100 - Stats- og trygdeforvaltningen
barnehuset-oslo.no,Federal agency,Oslo Politidistrikt,Oslo,Oslo,Oslo,Norway,961398142,6100 - Stats- og trygdeforvaltningen
barnehuset-trondheim.no,Federal agency,Sør-Trøndelag Politidistrikt,Trondheim,Sør-Trøndelag,Trondheim,Norway,983998631,6100 - Stats- og trygdeforvaltningen
barnehusportalen.no,Federal agency,Oslo Politidistrikt,Oslo,Oslo,Oslo,Norway,961398142,6100 - Stats- og trygdeforvaltningen
barneombodet.no,Federal agency,Barneombudet,Oslo,Oslo,Oslo,Norway,971527765,6100 - Stats- og trygdeforvaltningen
barneombudet.no,Federal agency,Barneombudet,Oslo,Oslo,Oslo,Norway,971527765,6100 - Stats- og trygdeforvaltningen
barnevernet.no,Federal agency,"Barne-, Ungdoms- og Familiedirektoratet",Tønsberg,Oslo,Oslo,Norway,986128433,6100 - Stats- og trygdeforvaltningen
barneverninstitusjon.no,Federal agency,"Barne-, Ungdoms- og Familiedirektoratet",Tønsberg,Oslo,Oslo,Norway,986128433,6100 - Stats- og trygdeforvaltningen
barnevernsinstitusjoner.no,Federal agency,"Barne-, Ungdoms- og Familiedirektoratet",Tønsberg,Oslo,Oslo,Norway,986128433,6100 - Stats- og trygdeforvaltningen
barnogbeslutninger.no,Federal agency,Universitetet I Tromsø - Norges Arktiske Universitet,Tromsø,Troms,Tromsø,Norway,970422528,6100 - Stats- og trygdeforvaltningen
barnogtro.no,Federal agency,Kirkerådet,Oslo,Oslo,Oslo,Norway,970550259,6100 - Stats- og trygdeforvaltningen
barnogtru.no,Federal agency,Kirkerådet,Oslo,Oslo,Oslo,Norway,970550259,6100 - Stats- og trygdeforvaltningen
barnssteder.no,Federal agency,Universitetet I Stavanger,Stavanger,Rogaland,Stavanger,Norway,971564679,6100 - Stats- og trygdeforvaltningen
barnungdomfamilie.no,Federal agency,"Barne-, Ungdoms- og Familiedirektoratet",Tønsberg,Oslo,Oslo,Norway,986128433,6100 - Stats- og trygdeforvaltningen
bcdc.no,Federal agency,Universitetet I Bergen,Bergen,Hordaland,Bergen,Norway,874789542,6100 - Stats- og trygdeforvaltningen
bden.no,Federal agency,Forsvaret,Lillehammer,Oslo,Oslo,Norway,986105174,6100 - Stats- og trygdeforvaltningen
be.no,Federal agency,Direktoratet For Byggkvalitet,Oslo,Oslo,Oslo,Norway,974760223,6100 - Stats- og trygdeforvaltningen
beat-art.no,Federal agency,Universitetet I Agder,Kristiansand S,Vest-Agder,Kristiansand,Norway,970546200,6100 - Stats- og trygdeforvaltningen
beccle.no,Federal agency,Universitetet I Bergen,Bergen,Hordaland,Bergen,Norway,874789542,6100 - Stats- og trygdeforvaltningen
bedin.no,Federal agency,Nærings- og Fiskeridepartementet,Oslo,Oslo,Oslo,Norway,912660680,6100 - Stats- og trygdeforvaltningen
bedriftsdemokratinemnda.no,Federal agency,Arbeids- og Sosialdepartementet,Oslo,Oslo,Oslo,Norway,983887457,6100 - Stats- og trygdeforvaltningen
bedriftshjelp.no,Federal agency,Nærings- og Fiskeridepartementet,Oslo,Oslo,Oslo,Norway,912660680,6100 - Stats- og trygdeforvaltningen
behandlingsanbefalinger.no,Federal agency,Nasjonalt Kunnskapssenter For Helsetjenesten,Oslo,Oslo,Oslo,Norway,986303537,6100 - Stats- og trygdeforvaltningen
behandlingshjelpemidler.no,Federal agency,St Olavs Hospital Hf,Trondheim,Sør-Trøndelag,Trondheim,Norway,883974832,6100 - Stats- og trygdeforvaltningen
behandlingslinjer.no,Federal agency,Nasjonalt Kunnskapssenter For Helsetjenesten,Oslo,Oslo,Oslo,Norway,986303537,6100 - Stats- og trygdeforvaltningen
beredskapenshus.no,Federal agency,Vestfinnmark Politidistrikt,Hammerfest,Finnmark,Hammerfest,Norway,974769433,6100 - Stats- og trygdeforvaltningen
beredskapshuset.no,Federal agency,Vestfinnmark Politidistrikt,Hammerfest,Finnmark,Hammerfest,Norway,974769433,6100 - Stats- og trygdeforvaltningen
beredskapsinfo.no,Federal agency,Direktoratet For Samfunnssikkerhet og Beredskap (Dsb),Tønsberg,Vestfold,Tønsberg,Norway,974760983,6100 - Stats- og trygdeforvaltningen
beredskapsinformasjon.no,Federal agency,Direktoratet For Samfunnssikkerhet og Beredskap (Dsb),Tønsberg,Vestfold,Tønsberg,Norway,974760983,6100 - Stats- og trygdeforvaltningen
beredskapsnett.no,Federal agency,Direktoratet For Samfunnssikkerhet og Beredskap (Dsb),Tønsberg,Vestfold,Tønsberg,Norway,974760983,6100 - Stats- og trygdeforvaltningen
beredskapsplan.no,Federal agency,Direktoratet For Samfunnssikkerhet og Beredskap (Dsb),Tønsberg,Vestfold,Tønsberg,Norway,974760983,6100 - Stats- og trygdeforvaltningen
beredskapsregister.no,Federal agency,Direktoratet For Samfunnssikkerhet og Beredskap (Dsb),Tønsberg,Vestfold,Tønsberg,Norway,974760983,6100 - Stats- og trygdeforvaltningen
beredskapsressurs.no,Federal agency,Direktoratet For Samfunnssikkerhet og Beredskap (Dsb),Tønsberg,Vestfold,Tønsberg,Norway,974760983,6100 - Stats- og trygdeforvaltningen
bergenfil.no,Federal agency,Stiftelsen Musikkselskapet Harmonien,Bergen,Hordaland,Bergen,Norway,976619005,6100 - Stats- og trygdeforvaltningen
bergenfilharmonien.no,Federal agency,Stiftelsen Musikkselskapet Harmonien,Bergen,Hordaland,Bergen,Norway,976619005,6100 - Stats- og trygdeforvaltningen
bergenfilharmoniske.no,Federal agency,Stiftelsen Musikkselskapet Harmonien,Bergen,Hordaland,Bergen,Norway,976619005,6100 - Stats- og trygdeforvaltningen
bergenhealthchallenge.no,Federal agency,Helse Bergen Hf,Bergen,Hordaland,Bergen,Norway,983974724,6100 - Stats- og trygdeforvaltningen
bergenhusfestning.no,Federal agency,Forsvarsbygg,Oslo,Oslo,Oslo,Norway,975950662,6100 - Stats- og trygdeforvaltningen
bergenmuseum.no,Federal agency,Universitetet I Bergen,Bergen,Hordaland,Bergen,Norway,874789542,6100 - Stats- og trygdeforvaltningen
bergensbilder.no,Federal agency,Universitetet I Bergen,Bergen,Hordaland,Bergen,Norway,874789542,6100 - Stats- og trygdeforvaltningen
bergverksmuseet.no,Federal agency,Norsk Bergverksmuseum,Kongsberg,Buskerud,Kongsberg,Norway,977113490,6100 - Stats- og trygdeforvaltningen
bergvesenet.no,Federal agency,Norges Geologiske Undersøkelse,Trondheim,Sør-Trøndelag,Trondheim,Norway,970188290,6100 - Stats- og trygdeforvaltningen
bernorpol.no,Federal agency,Hordaland Politidistrikt,Bergen,Hordaland,Bergen,Norway,983998461,6100 - Stats- og trygdeforvaltningen
berteogiver.no,Federal agency,Høgskulen I Volda,Volda,Møre og Romsdal,Volda,Norway,974809672,6100 - Stats- og trygdeforvaltningen
beslutningsstotte.no,Federal agency,Statens Legemiddelverk,Oslo,Oslo,Oslo,Norway,974761122,6100 - Stats- og trygdeforvaltningen
bevaringsbesetninger.no,Federal agency,Vitenparken Campus Ås,Ås,Akershus,Ås,Norway,971255730,6100 - Stats- og trygdeforvaltningen
bhjm.no,Federal agency,St Olavs Hospital Hf,Trondheim,Sør-Trøndelag,Trondheim,Norway,883974832,6100 - Stats- og trygdeforvaltningen
bhtportalen.no,Federal agency,Statens Arbeidsmiljøinstitutt,Oslo,Oslo,Oslo,Norway,874761222,6100 - Stats- og trygdeforvaltningen
bibliotekformedisinoghelse.no,Federal agency,Høgskolen I Sør-Trøndelag,Trondheim,Sør-Trøndelag,Trondheim,Norway,975264750,6100 - Stats- og trygdeforvaltningen
bibliotekutvikling.no,Federal agency,Nasjonalbiblioteket,Oslo,Oslo,Oslo,Norway,976029100,6100 - Stats- og trygdeforvaltningen
bibsys.no,Federal agency,Norges Teknisk-Naturvitenskapelige Universitet Ntnu,Trondheim,Sør-Trøndelag,Trondheim,Norway,974767880,6100 - Stats- og trygdeforvaltningen
bilbelte.no,Federal agency,Statens Vegvesen,Oslo,Oslo,Oslo,Norway,971032081,6100 - Stats- og trygdeforvaltningen
bilferge.no,Federal agency,Statens Vegvesen,Oslo,Oslo,Oslo,Norway,971032081,6100 - Stats- og trygdeforvaltningen
bilferje.no,Federal agency,Statens Vegvesen,Oslo,Oslo,Oslo,Norway,971032081,6100 - Stats- og trygdeforvaltningen
biltilsyn.no,Federal agency,Statens Vegvesen,Oslo,Oslo,Oslo,Norway,971032081,6100 - Stats- og trygdeforvaltningen
biltilsynet.no,Federal agency,Statens Vegvesen,Oslo,Oslo,Oslo,Norway,971032081,6100 - Stats- og trygdeforvaltningen
biobanknorway.no,Federal agency,Norges Teknisk-Naturvitenskapelige Universitet Ntnu,Trondheim,Sør-Trøndelag,Trondheim,Norway,974767880,6100 - Stats- og trygdeforvaltningen
biobankregisteret.no,Federal agency,Nasjonalt Folkehelseinstitutt,Oslo,Oslo,Oslo,Norway,983744516,6100 - Stats- og trygdeforvaltningen
bioceed.no,Federal agency,Universitetet I Bergen,Bergen,Hordaland,Bergen,Norway,874789542,6100 - Stats- og trygdeforvaltningen
biodata.no,Federal agency,Nibio - Norsk Institutt For Bioøkonomi,Ås,Akershus,Ås,Norway,988983837,6100 - Stats- og trygdeforvaltningen
biodiversity.no,Federal agency,Norges Teknisk-Naturvitenskapelige Universitet Ntnu,Trondheim,Sør-Trøndelag,Trondheim,Norway,974767880,6100 - Stats- og trygdeforvaltningen
bioeconomy.no,Federal agency,Norges Miljø- og Biovitenskapelige Universitet (Nmbu),Ås,Akershus,Ås,Norway,969159570,6100 - Stats- og trygdeforvaltningen
bioenergiforskning.no,Federal agency,Norges Miljø- og Biovitenskapelige Universitet (Nmbu),Ås,Akershus,Ås,Norway,969159570,6100 - Stats- og trygdeforvaltningen
bioforsk.no,Federal agency,Nibio - Norsk Institutt For Bioøkonomi,Ås,Akershus,Ås,Norway,988983837,6100 - Stats- og trygdeforvaltningen
biomaterial.no,Federal agency,Universitetet I Bergen,Bergen,Hordaland,Bergen,Norway,874789542,6100 - Stats- og trygdeforvaltningen
bion.no,Federal agency,Bioteknologirådet,Oslo,Oslo,Oslo,Norway,980633446,6100 - Stats- og trygdeforvaltningen
bioteknologinemnda.no,Federal agency,Bioteknologirådet,Oslo,Oslo,Oslo,Norway,980633446,6100 - Stats- og trygdeforvaltningen
bioteknologiradet.no,Federal agency,Bioteknologirådet,Oslo,Oslo,Oslo,Norway,980633446,6100 - Stats- og trygdeforvaltningen
biotent.no,Federal agency,Patentstyret,Oslo,Oslo,Oslo,Norway,971526157,6100 - Stats- og trygdeforvaltningen
biras.no,Federal agency,Klima- og Miljødepartementet,Oslo,Oslo,Oslo,Norway,972417882,6100 - Stats- og trygdeforvaltningen
birchmoth.no,Federal agency,Universitetet I Tromsø - Norges Arktiske Universitet,Tromsø,Troms,Tromsø,Norway,970422528,6100 - Stats- og trygdeforvaltningen
birdcamera.no,Federal agency,Fylkesmannen I Vestfold,Tønsberg,Vestfold,Tønsberg,Norway,974762501,6100 - Stats- og trygdeforvaltningen
birdid.no,Federal agency,Høgskolen I Nord-Trøndelag,Steinkjer,Nord-Trøndelag,Steinkjer,Norway,971575905,6100 - Stats- og trygdeforvaltningen
bistandsaktuelt.no,Federal agency,Direktoratet For Utviklings- Samarbeid,Oslo,Oslo,Oslo,Norway,971277882,6100 - Stats- og trygdeforvaltningen
bistandsenteret.no,Federal agency,Direktoratet For Utviklings- Samarbeid,Oslo,Oslo,Oslo,Norway,971277882,6100 - Stats- og trygdeforvaltningen
bistandsspillet.no,Federal agency,Direktoratet For Utviklings- Samarbeid,Oslo,Oslo,Oslo,Norway,971277882,6100 - Stats- og trygdeforvaltningen
bivirkning.no,Federal agency,Statens Legemiddelverk,Oslo,Oslo,Oslo,Norway,974761122,6100 - Stats- og trygdeforvaltningen
bjellekua.no,Federal agency,Vitenparken Campus Ås,Ås,Akershus,Ås,Norway,971255730,6100 - Stats- og trygdeforvaltningen
bjornsimensen.no,Federal agency,Den Norske Opera & Ballett AS,Oslo,Oslo,Oslo,Norway,920201598,6100 - Stats- og trygdeforvaltningen
bladet-forskning.no,Federal agency,Norges Forskningsråd,Lysaker,Oslo,Oslo,Norway,970141669,6100 - Stats- og trygdeforvaltningen
blakstadsykehus.no,Federal agency,Vestre Viken Hf,Drammen,Buskerud,Drammen,Norway,894166762,6100 - Stats- og trygdeforvaltningen
blddep.no,Federal agency,"Barne-, Likestillings- og Inkluderingsdepartementet",Oslo,Oslo,Oslo,Norway,972417793,6100 - Stats- og trygdeforvaltningen
bliblomsterdekorator.no,Federal agency,Vea - Statens Fagskole For Gartnere og Blomsterdekoratører,Moelv,Hedmark,Ringsaker,Norway,870961642,6100 - Stats- og trygdeforvaltningen
blimester.no,Federal agency,Vea - Statens Fagskole For Gartnere og Blomsterdekoratører,Moelv,Hedmark,Ringsaker,Norway,870961642,6100 - Stats- og trygdeforvaltningen
